price,id,name,stats,description,dna,genesis,Species,Rarity Class,Head,Face,Skin,Eyes,Mouth,Earrings,Headgear,Body,Legs,LegAccessories,Background,Perk 1,Perk 2,collectionName,gameName,level,character_tokens,health,shield,talent_points_available,talent_points_total,earn_rate,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
1.98,8163,Genesis Space Ape #8163,https://metadata.verko.io/dynamic/1/8163,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100002324180148301d2e09,True,Genesis Space Ape,Silver,Default,None,ShinySilver,Holographic Red,Phoneme L,Silver Cross,Pilot Cap Red,Leather Vest Green,Rogue Pants Red,Tech Belt Red,Artic,Escape Artist,Overshield,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
5.0,6487,Genesis Space Ape #6487,https://metadata.verko.io/dynamic/1/6487,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000041f19105239232e09,True,Genesis Space Ape,Silver,Default,None,Cream,Blindfold Brown,Phoneme Oh,Ear Tag,Headband Brown,T Shirt Green,Mercenary Pants Black,Tech Belt Red,Artic,Brawler,Galvanized,Genesis Space Ape,Cantina Royale,4,239,2940,1523,0,0,1.27,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0
40.0,570,Genesis Space Ape #570,https://metadata.verko.io/dynamic/1/570,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0004000018180e0f4b601e0b0c,True,Genesis Space Ape,Legendary,Default,None,Citrine,Sunglases,Unshaven Pipe,Gold Double Stud,Round Helmet Red,Titan Armor Mk.2 Green,Rogue Pants Orange,Dual Dagger Holster Black,Neon,Adrenaline Rush,Precision Weapons Proficiency,Genesis Space Ape,Cantina Royale,20,0,7336,4266,70,70,4.47,1,5,0,0,12,2,6,0,1,8,1,7,5,1,3,5,0,0,10,0,0
3.99,6436,Genesis Space Ape #6436,https://metadata.verko.io/dynamic/1/6436,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000231e1c012c4d212609,True,Genesis Space Ape,Silver,Default,None,ShinySilver,Blindfold White,Rage,Silver Cross,Captain Hat Blue,Tactical Vest Green,Rogue Pants Black,Tactical Bags Green,Artic,Elemental Weapons Proficiency,Brawler,Genesis Space Ape,Cantina Royale,6,1713,3206,1661,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
4.35,8232,Genesis Space Ape #8232,https://metadata.verko.io/dynamic/1/8232,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000f1c0e0c24450d2e09,True,Genesis Space Ape,Silver,Default,None,Tan,Blindfold Red,Unshaven Pipe,Silver Double Hoop,Army Hat Black,Hoodie Green,Company Pants Black,Tech Belt Red,Artic,Scavenger,Galvanized,Genesis Space Ape,Cantina Royale,1,1,2700,1400,0,0,1.0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0
4.0,6281,Genesis Space Ape #6281,https://metadata.verko.io/dynamic/1/6281,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000052b1603293a1f0809,True,Genesis Space Ape,Silver,Default,None,Dark Brown,Space Goggles Black,Jovial,Silver Hoop,Cap Blue,T Shirt Brown,Rogue Pants Blue,Dagger Holster Black,Artic,Perseverance,Automatic Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0
13.0,510,Genesis Space Ape #510,https://metadata.verko.io/dynamic/1/510,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00040000220a1910347f1a1e0c,True,Genesis Space Ape,Legendary,Default,None,Scorched,Cyborg Full,Phoneme Oh,Ear Tag,Combat Helmet Blue,Cyborg Body Steel,Pilot Pants Green,Mortars Black,Neon,Nano Meds,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,10,49,4365,2538,20,20,2.03,0,0,0,0,0,3,0,5,13,1,0,6,0,0,0,1,0,1,0,0,10
3.0,6761,Genesis Space Ape #6761,https://metadata.verko.io/dynamic/1/6761,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000f170000524b0c1009,True,Genesis Space Ape,Silver,Default,None,Tan,Sleepy,Bored,None,Headband Brown,Tactical Vest Blue,Company Pants Blue,Dual Grenades 1 Black,Artic,Escape Artist,Galvanized,Genesis Space Ape,Cantina Royale,5,152,3064,1587,0,0,1.37,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0
7.0,5004,Genesis Space Ape #5004,https://metadata.verko.io/dynamic/1/5004,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200001d1e1d003b5618370a,True,Genesis Space Ape,Gold,Default,None,Oil,Blindfold White,Small Grin,None,Fawks Hawk Brown,Company Armor Mk.2 Orange,Pilot Pants White,Waistband Blue,Golden,Galvanized,Grounded,Genesis Space Ape,Cantina Royale,1,0,2800,1500,0,0,1.0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,14052,Genesis Space Ape #14052,https://metadata.verko.io/dynamic/1/14052,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000f01190000390d0308,True,Genesis Space Ape,Bronze,Default,None,Tan,Angry,Phoneme Oh,None,None,T Shirt Green,Company Pants Black,Company Bags Green,Desert,Grounded,Escape Artist,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4.3,7846,Genesis Space Ape #7846,https://metadata.verko.io/dynamic/1/7846,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000f1519002c54250709,True,Genesis Space Ape,Silver,Default,None,Tan,Sad,Phoneme Oh,None,Captain Hat Blue,Company Armor Mk.2 Blue,Mercenary Pants Blue,Dagger Holster Green,Artic,Black Widow,Scatter Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,1,2700,1400,0,0,1.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
9.0,1296,Genesis Space Ape #1296,https://metadata.verko.io/dynamic/1/1296,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00030000171712025651141c0b,True,Genesis Space Ape,Epic,Default,None,Chrome,Sleepy,Grin,Gold Cross,Space Helmet Blue,Company Armor Green,Titan Pants Blue,Quad Grenades 2 Black,Outworld,Grounded,Overachiever,Genesis Space Ape,Cantina Royale,2,10,2958,1629,0,0,1.08,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,14952,Genesis Space Ape #14952,https://metadata.verko.io/dynamic/1/14952,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000001171d0000470d3208,True,Genesis Space Ape,Bronze,Default,None,Blue,Sleepy,Small Grin,None,None,Hoodie Red,Company Pants Black,Titan Bags Black,Desert,Perseverance,Stonewall,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3.15,13214,Genesis Space Ape #13214,https://metadata.verko.io/dynamic/1/13214,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000f061600002e083108,True,Genesis Space Ape,Bronze,Default,None,Tan,Closed,Jovial,None,None,Leather Vest Black,Tactical Pants Orange,Titan Bags Brown,Desert,Brawler,Nano Meds,Genesis Space Ape,Cantina Royale,2,3,2652,1376,0,0,1.08,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
3.0,14902,Genesis Space Ape #14902,https://metadata.verko.io/dynamic/1/14902,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000009051c00003b093308,True,Genesis Space Ape,Bronze,Default,None,Gray,Bored,Rage,None,None,T Shirt Red,Tactical Pants Blue,Titan Bags Blue,Desert,Nano Meds,Grounded,Genesis Space Ape,Cantina Royale,3,40,2731,1417,0,0,1.17,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.9,11405,Genesis Space Ape #11405,https://metadata.verko.io/dynamic/1/11405,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000017030000490b3208,True,Genesis Space Ape,Bronze,Default,None,Black,Sleepy,Bored Cigarrette,None,None,Tactical Vest Brown,Tactical Pants Green,Titan Bags Black,Desert,Overshield,Escape Artist,Genesis Space Ape,Cantina Royale,2,8,2652,1376,0,0,1.08,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3.49,14119,Genesis Space Ape #14119,https://metadata.verko.io/dynamic/1/14119,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000b171a000049180508,True,Genesis Space Ape,Bronze,Default,None,Pink,Sleepy,Phoneme Vuh,None,None,Tactical Vest Brown,Pilot Pants White,Company Bags Brown,Desert,Stonewall,Adrenaline Rush,Genesis Space Ape,Cantina Royale,1,9,2600,1350,0,0,1.0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4097,Genesis Space Ape #4097,https://metadata.verko.io/dynamic/1/4097,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000050912002b4c15160a,True,Genesis Space Ape,Gold,Default,None,Dark Brown,Cyborg,Grin,None,Captain Hat White,Tactical Vest Red,Titan Pants Orange,Quad Grenades 1 Green,Golden,Overshield,Galvanized,Genesis Space Ape,Cantina Royale,1,285,3049,1631,0,0,1.27,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,4685,Genesis Space Ape #4685,https://metadata.verko.io/dynamic/1/4685,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000122100023966191c0a,True,Genesis Space Ape,Gold,Default,None,Zombie,GoldCoins,Bored,Gold Cross,Fawks Hawk Black,Pilot Armor Blue,Pilot Pants Blue,Quad Grenades 2 Black,Golden,Scavenger,Resilience,Genesis Space Ape,Cantina Royale,1,0,2800,1500,0,0,1.0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0
1.6,9297,Genesis Space Ape #9297,https://metadata.verko.io/dynamic/1/9297,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000022211004e420e0109,True,Genesis Space Ape,Silver,Default,None,Brown,Holographic Blue,Dumbfounded,None,Round Helmet Black,Hoodie Black,Company Pants Orange,Ammo Belt,Artic,Brawler,Grounded,Genesis Space Ape,Cantina Royale,3,188,2836,1469,0,0,1.17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
3.0,12505,Genesis Space Ape #12505,https://metadata.verko.io/dynamic/1/12505,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00000000021518000000090608,True,Genesis Space Ape,Bronze,Default,None,Brown,Sad,Phoneme L,None,None,Default,Tactical Pants Blue,Company Bags Black,Desert,Explosive Weapons Proficiency,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,4,70,2832,1469,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
5.0,8663,Genesis Space Ape #8663,https://metadata.verko.io/dynamic/1/8663,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100001a191b004630070f09,True,Genesis Space Ape,Silver,Default,None,Frost,Wide Eyed,Phoneme Wah,None,Pilot Cap Brown,Leather Vest Green,Tactical Pants Brown,Dual Grenades 1 Orange,Artic,Black Widow,Galvanized,Genesis Space Ape,Cantina Royale,5,438,3064,1587,0,0,1.37,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32,6749,Genesis Space Ape #6749,https://metadata.verko.io/dynamic/1/6749,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000041e1a012a310b0e09,True,Genesis Space Ape,Silver,Default,None,Cream,Blindfold White,Phoneme Vuh,Silver Cross,Captain Hat Black,Large Vest Orange,Tactical Pants Green,Dual Grenades 1 Green,Artic,Explosive Weapons Proficiency,Cool Moves,Genesis Space Ape,Cantina Royale,2,12,2754,1427,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0
4.5,4629,Genesis Space Ape #4629,https://metadata.verko.io/dynamic/1/4629,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0002000012090e04294f11150a,True,Genesis Space Ape,Gold,Default,None,Zombie,Cyborg,Unshaven Pipe,Gold Hoop,Cap Blue,Company Armor Black,Company Pants Yellow,Quad Grenades 1 Blue,Golden,Elemental Weapons Proficiency,Adrenaline Rush,Genesis Space Ape,Cantina Royale,4,22,3049,1631,0,0,1.27,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2.35,9426,Genesis Space Ape #9426,https://metadata.verko.io/dynamic/1/9426,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000041c030027401a2f09,True,Genesis Space Ape,Silver,Default,None,Cream,Blindfold Red,Bored Cigarrette,None,Cap Green,Tank Shirt Brown,Pilot Pants Green,Tech Belt Blue,Artic,Precision Weapons Proficiency,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,19,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
